big_plot	peg	plot	species	regen_mode	no	max_ht	prop_cov_alive	prop_cov	new_seed	value
5	PR	5.1.2	Erica_hirtiflora	s	4	100	100	10	0	1
5	PR	5.1.2	Ficinia_capillifolia	r	4	40	50	5	0	1
5	PR	5.1.2	Erica_laeta	s	1	30	100	0.1	0	1
5	PR	5.2.3	Anthochortus_capensis	r	4	10	100	25	0	1
5	PR	5.2.3	Indigofera_sp	s	1	10	100	1	0	1
5	PR	5.2.3	Erica_hirtiflora	s	2	80	100	10	0	1
5	PR	5.2.3	Scirpoides_thunbergii	r	1	120	40	10	0	1
5	PR	5.2.3	Penea_mucronata	s	1	10	100	1	0	1
5	PR	5.2.3	Ficinia_angustifolia	s	1	30	100	1	0	1
5	PR	5.2.3	Berzelia_lanuginosa	s	2	90	100	10	0	1
5	PR	5.2.3	Ficinia_capillifolia	r	5	20	80	75	0	1
5	0	5.2.4	Scirpoides_thunbergii	r	2	140	90	20	0	1
5	0	5.2.4	Berzelia_lanuginosa	s	17	140	100	50	0	1
5	0	5.2.4	Platycaulos_major_	r	3	70	40	10	0	1
5	0	5.2.4	Cliffortia_graminea	r	2	90	100	5	0	1
5	0	5.2.4	Psoralea_laxa	s	1	50	100	0.1	0	1
5	0	5.2.4	Penea_mucronata	s	8	130	100	10	0	1
5	0	5.2.4	Erica_hirtiflora	s	1	120	100	1	0	1
5	0	5.2.4	Berzelia_lanuginosa		0			20	0	1
5	0	5.2.4	Ficinia_angustifolia	r	5	60	25	20	0	1
5	0	5.2.4	Ficinia_capillifolia	r	3	40	50	5	0	1
5	0	5.3.5	Indigofera_filiformis	s	1	100	100	0.1	0	1
5	0	5.3.5	Leucadendron_laureolum	s	1	190	100	10	0	1
5	0	5.3.5	Berzelia_lanuginosa	s	15	190	100	100	0	1
5	0	5.3.5	Scirpoides_thunbergii	r	4	150	50	50	0	1
5	0	5.3.5	Penea_mucronata	s	1	130	100	1	0	1
5	0	5.3.5	Psoralea_laxa	s	1	50	100	0.1	0	1
5	0	5.3.6	Gnidia_oppisitifolia	s	3	140	100	10	0	1
5	0	5.3.6	Scirpoides_thunbergii	r	1	70	60	30	0	1
5	0	5.3.6	Grass_cyp_2007/362	r	10	90	50	10	0	1
5	0	5.3.6	Platycaulos_major_	r	2	120	50	40	0	1
5	0	5.3.6	Cliffortia_graminea	r	1	90	100	2	0	1
5	0	5.3.6	Berzelia_lanuginosa	s	15	180	100	60	0	1
5	0	5.3.6	Ficinia_angustifolia	r	1	80	50	1	0	1
5	0	5.3.6	Erica_hirtiflora	s	1	120	75	5	0	1
5	0	5.4.7	Disa_racemosa	r	2	2	100	0.1	0	1
5	0	5.4.7	Cyathocoma_hexandra	r	2	50	100	1	0	1
5	0	5.4.7	Osmitopsis_asteriscoides	s	7	50	100	5	0	1
5	0	5.4.7	Erica_limosa	s	2	40	100	10	0	1
5	0	5.4.7	Erica_laeta_	s	6	50	100	20	0	1
5	0	5.4.7	Scirpoides_thunbergii_	s	2	60	100	5	0	1
5	0	5.4.7	Anthochortus_capensis	r	3	40	75	25	0	1
5	0	5.4.7	Gnidia_oppisitifolia	s	2	60	100	5	0	1
5	0	5.4.7	Penea_mucronata	s	2	40	100	5	0	1
5	0	5.4.7	Drosera_capensis	s	11	2	100	1	0	1
5	0	5.4.7	Drosera_trinervia	s	2	15	100	0.1	0	1
5	0	5.4.7	Anthochortus_capensis	r	1	20	100	1	0	1
5	0	5.4.7	Ficinia_angustifolia	r	5	30	50	2	0	1
5	0	5.4.7	Ficinia_capillifolia	r	1	50	50	1	0	1
5	0	5.4.8	Platycaulos_major_	r	10	120	75	50	0	1
5	0	5.4.8	Pinus_pinaster	s	1	180	100	10	0	1
5	0	5.4.8	Berzelia_lanuginosa	s	20	130	100	80	0	1
5	0	5.4.8	Erica_laeta	s	4	70	100	5	0	1
5	0	5.4.8	Ficinia_angustifolia	r	2	70	90	10	0	1
5	0	5.4.8	Anthochortus_capensis	r	1	60	75	10	0	1
5	0	5.4.8	scirpoides_thunbergii	r	2	130	50	15	0	1
5	0	5.4.8	Penea_mucronata	s	5	70	100	5	0	1
5	0	5.4.8	Erica_hirtiflora		0			0.1	0	1
5	0	5.4.8	Drosera_capensis	s	25	2	100	25	0	1
5	0	5.4.8	Carpacoce_spermacocea	s	1	80	100	0.1	0	1
5	0	5.4.8	Ficinia_capillifolia	r	1	30	50	2	0	1
5	0	5.5.9	Berzelia_abrotanoides	r	1	160	100	100	0	1
5	0	5.5.9	Erica_hirtiflora	s	1	100	100	5	0	1
5	0	5.5.9	Ficinia_capillifolia	r	1	60	50	2	0	1
5	0	5.5.9	Scirpoides_thunbergii	r	2	150	75	5	0	1
5	0	5.5.9	Penea_mucronata	s	1	50	100	1	0	1
5	0	5.5.9	Platycaulos_major_	r	2	120	75	20	0	1
5	0	5.5.9	Morella_serrata	s	1	10	100	0.1	0	1
5	0	5.5.9	Psoralea_laxa	s	2	20	100	0.1	0	1
5	0	5.5.9	Berzelia_lanuginosa	s	2	170	100	5	0	1
5	0	5.5.9	Ficinia_angustifolia	r	1	30	50	5	0	1
5	pr	5.5.10	Platycaulos_major_	r	3	120	75	50	0	1
5	0	5.5.10	cyp_sp	r	3	40	15	10	0	1
5	0	5.5.10	Berzelia_abrotanoides	s	3	140	100	20	0	1
5	0	5.5.10	Berzelia_lanuginosa	s	1	150	100	25	0	1
5	0	5.5.10	Carpacoce_spermacocea	s	1	20	100	0.1	0	1
5	0	5.5.10	Psoralea_laxa	s	1	30	100	0.1	0	1
5	0	5.5.10	Watsonia_tabularis	s	1	90	50	1	0	1
5	0	5.5.10	Erica_hispidula	s	1	40	100	2	0	1
5	0	5.5.10	Penea_mucronata	s	1	60	100	0.1	0	1
5	0	5.5.10	Cliffortia_graminea		0			5	0	1
5	0	5.5.11	Platycaulos_major_	r	5	50	40	100	0	1
5	0	5.5.11	Elegia_filacea	s	1	50	50	3	0	1
5	0	5.5.11	Scirpoides_thunbergii	r	1	100	75	0.1	0	1
5	0	5.5.12	Platycaulos_major_	r	2	100	50	100	0	1
5	0	5.5.12	Scirpoides_thunbergii	r	1	120	90	2	0	1
5	0	5.5.12	Cliffortia_graminea	r	2	90	100	5	0	1
6	0	6.1.1	Ischyrolepis_cincinnata	r	25	30	100	85	0	1
6	0	6.1.1	Pseudopentameris_macrantha	r	2	30	50	20	0	1
6	0	6.1.1	Cliffortia_atrata	s	1	40	100	4	0	1
6	0	6.1.1	Hermus_villosa	r	2	85	100	40	0	1
6	0	6.1.1	Leucadendron_xanthoconus	s	4	110	100	50	0	1
6	0	6.1.1	Gnidia_tomentosa	s	1	85	100	1	0	1
6	0	6.1.1	Anthospermum_aethiopicum	s	1	30	100	1	0	1
6	0	6.1.1	Watsonia_tabularis	r	2	70	50	5	0	1
6	0	6.1.1	Ficinia_brevifolia		0			1	0	1
6	0	6.1.2	Pseudopentameris_macrantha	r	20	70	60	70	0	1
6	0	6.1.2	Rhus_tomentosa	r	2	30	100	1	0	1
6	0	6.1.2	Stoebe_cinerea	s	1	65	10	2	0	1
6	0	6.1.2	Pinus_pinaster	s	1	10	100	0.1	0	1
6	0	6.1.2	Erica_sp_cf_parviflora		0			2	0	1
6	0	6.1.2	Hermus_villosa	s	6	10	100	0.1	0	1
6	0	6.1.2	Hermus_villosa	r	1	60	50	2	0	1
6	0	6.1.2	Anthospermum_aethiopicum	s	1	60	100	2	0	1
6	0	6.1.2	Pentameris_macrocalycina	s	3	10	100	0.1	0	1
6	0	6.1.2	Cliffortia_atrata	s	1	30	100	1	0	1
6	0	6.1.2	Helichrysum_pandurifolium	s	1	15	100	0.1	0	1
6	0	6.1.2	Ficinia_bulbosa	r	1		80	1	0	1
6	0	6.2.3	Pseudopentameris_macrantha	r	8	1	50	90	0	1
6	0	6.2.3	Bobartia_latifolia		0			20	0	1
6	0	6.2.4	Pseudopentameris_macrantha	r	1	20	50	10	0	1
6	0	6.2.4	Struthiola_striata	s	5	100	100	1	0	1
6	0	6.2.4	Hermus_villosa	r	2	80	50	15	0	1
6	0	6.2.4	Leucadendron_xanthoconus	s	1	130	100	60	0	1
6	0	6.2.4	Ficinia_brevifolia		0		50	30	0	1
6	0	6.2.4	Phylica_imberbis_	s	2	60	100	0.1	0	1
6	0	6.2.4	Pentaschistis_pallescens	s	1	20	5	0.1	0	1
6	0	6.2.4	Erica_hispidula	s	1	100	100	20	0	1
6	0	6.2.4	Erica_hirtiflora	s	1	120	100	20	0	1
6	0	6.2.4	Oxalis_sp	s	1	5	100	0.1	0	1
6	0	6.2.4	Anthospermum_aethiopicum	s	1	20	100	0.1	0	1
6	0	6.2.4	Cliffortia_atrata	s	2	30	100	2	0	1
6	0	6.2.4	Indigofera_mauritanica	s	1	5	100	0.1	0	1
6	0	6.3.5	Merxmuellera_rufa	s	1	20	10	0.1	0	1
6	0	6.3.5	Ischyrolepis_capensis	s	2	20	25	1	0	1
6	0	6.3.5	Tetraria_sp	s	1	20	100	0.1	0	1
6	0	6.3.5	Myrsine_africana	s	1	20	100	0.1	0	1
6	0	6.3.5	Leucadendron_xanthoconus	s	2	150	100	10	0	1
6	0	6.3.5	Helichrysum_cymosum	s	1	70	50	4	0	1
6	0	6.3.5	Oftia_africana	s	0		50	4	0	1
6	0	6.3.5	Cliffortia_africana		0			25	0	1
6	0	6.3.5	Cliffortia_atrata		1	45	100	1	0	1
6	0	6.3.5	Rapanea_melanophloes	s	0			40	0	1
6	0	6.3.5	Leucadendron_xanthoconus						0	1
6	0	6.3.6	Stoebe_grey_2007/80	s	2	100	25	10	0	1
6	0	6.3.6	Cliffortia_atrata	s	2	80	100	25	0	1
6	0	6.3.6	Erica_similis	s	2	20	100	4	0	1
6	0	6.3.6	Erica_plukenetii	s	1	30	100	1	0	1
6	0	6.3.6	Merxmuellera_rufa	r	3	20	100	15	0	1
6	0	6.3.6	Ischyrolepis_capensis	s	1	20	50	2	0	1
6	0	6.3.6	Hermus_villosa	r	1	70	100	1	0	1
6	0	6.3.6	Ficinia_oligantha	r	3	10	50	1	0	1
6	0	6.3.6	Phylica_imberbis_	s	1	10	100	0.1	0	1
6	0	6.3.6	Erica_plukenetii		0			3	0	1
6	0	6.4.7	Hermus_villosa	r	1	80	100	35	0	1
6	0	6.4.7	Ficinia_brevifolia	r	1	50	50	10	0	1
6	0	6.4.7	Myrsine_africana	r	2	30	100	3	0	1
6	0	6.4.7	Morella_humilis	r	1	25	100	1	0	1
6	0	6.4.7	Ischyrolepis_capensis	s	2	20	50	5	0	1
6	0	6.4.7	Erica_hirsutiflora	s	1	35	100	1	0	1
6	0	6.4.7	Erica_plukenetii	s	1	15	100	0.1	0	1
6	0	6.4.7	Helichrysum_cymosum	s	2	40	40	5	0	1
6	0	6.4.7	Struthiola_striata	s	1	50	100	1	0	1
6	0	6.4.7	Ehrharta_calycina	r	2	20	10	1	0	1
6	0	6.4.7	Watsonia_tabularis		0			1	0	1
6	0	6.4.7	Pseudopentameris_macrantha		0			3	0	1
6	0	6.4.8	Hermus_villosa	r	3	70	100	40	0	1
6	0	6.4.8	Erica_similis	s	0			30	0	1
6	0	6.4.8	Erica_muscosa	s	2	90	100	30	0	1
6	0	6.4.8	Pseudopentameris_macrantha	r	1	70	50	5	0	1
6	0	6.4.8	Ficinia_oligantha	r	8	5	50	2	0	1
6	0	6.4.8	Anthospermum_aethiopicum	s	1	60	100	1	0	1
6	0	6.4.8	Cliffortia_atrata	s	1	15	100	0.1	0	1
6	0	6.5.9	Merxmuellera_rufa	r	1	10	50	0.1	0	1
6	0	6.5.9	Ehrharta_calycina	s	4	25	25	0.1	0	1
6	0	6.5.9	Ischyrolepis_capensis	s	1	10	25	0.1	0	1
6	0	6.5.9	Cliffortia_atrata	s	4	70	100	5	0	1
6	0	6.5.9	Erica_muscosa	s	2	70	100	25	0	1
6	0	6.5.9	Hermus_villosa	r	2	70	25	20	0	1
6	0	6.5.9	Alciope_tabularis	r	1	30	100	0.1	0	1
6	0	6.5.9	Gnidia_tomentosa	s	1	60	100	0.1	0	1
6	0	6.5.9	Anthospermum_aethiopicum	s	2	30	100	2	0	1
6	0	6.5.10	Pseudopentameris_macrantha	r	15	70	25	50	0	1
6	0	6.5.10	Hermus_villosa	r	3	70	25	10	0	1
6	0	6.5.10	Anthospermum_aethiopicum	s	1	70	100	2	0	1
6	0	6.5.10	Helichrysum_pandurifolium	s	1	50	50	2	0	1
6	0	6.5.10	Cliffortia_atrata	s	3	65	100	10	0	1
6	0	6.5.10	Erica_hispidula	s	4	60	100	5	0	1
6	0	6.5.10	Ficinia_oligantha	r	1	15	50	1	0	1
6	0	6.5.10	Oxalis_sp	s	1	5	100	0.1	0	1
6	0	6.6.11	Pseudopentameris_macrantha	r	3	60	50	5	0	1
6	0	6.6.11	Merxmuellera_rufa	r	4	10	50	1	0	1
6	0	6.6.11	Ischyrolepis_capensis	s	6	10	50	1	0	1
6	0	6.6.11	Ehrharta_calycina	s	1	2	100	0.1	0	1
6	0	6.6.11	Ficinia_oligantha	r	1	20	50	1	0	1
6	0	6.6.11	Hermus_villosa	r	1	60	85	40	0	1
6	0	6.6.11	Alciope_tabularis	r	1	30	85	1	0	1
6	0	6.6.11	Erica_hispidula	s	5	60	100	10	0	1
6	0	6.6.11	Myrsine_africana	s	1	50	100	1	0	1
6	0	6.6.12	Merxmuellera_rufa	r	6	30	40	15	0	1
6	0	6.6.12	Pseudopentameris_macrantha	r	2	70	50	2	0	1
6	0	6.6.12	Phylica_buxifolia	r	7	40	100	5	0	1
6	0	6.6.12	Erica_hispidula	s	9	60	100	50	0	1
6	0	6.6.12	Erica_hirsutiflora	s	1	50	100	3	0	1
6	0	6.6.12	Cliffortia_atrata	s	5	50	100	3	0	1
6	0	6.6.12	Erica_plukenetii	s	1	50	100	0.1	0	1
6	0	6.6.12	Anthospermum_aethiopicum	s	2	50	100	1	0	1
7	0	7.1.1	Leucospermum_conocarpodendron	s	1	120	100	100	0	1
7	0	7.1.1	Trichocephalus_stipularis	s	3	45	100	5	1	1
7	0	7.1.1	Cannamois_virgata	s	6	40	50	30	0	1
7	0	7.1.1	Ischyrolepis_capensis	s	2	40	10	50	0	1
7	0	7.1.1	Oftia_africana	s	1	40	0	2	0	1
7	0	7.1.1	Cliffortia_stricta	s	1	10	100	0.1	1	1
7	0	7.1.2	Cliffortia_stricta	s	1	80	50	1	5	1
7	0	7.1.2	Muraltia_stipulaceae	s	1	10	100	20	0	1
7	0	7.1.2	Ficinia_deusta	r	7	20	20	2	0	1
7	0	7.1.2	Ficinia_bulbosa	r	3	10	20	0.1	0	1
7	0	7.1.2	Ischyrolepis_capensis	s	1	50	20	30	0	1
7	0	7.1.2	Scabiosa_columbaria	s	1	5	100	0.1	0	1
7	0	7.1.2	Asparagus_white_bark_	r	1	30	80	1	0	1
7	0	7.1.2	Cyphia_bulbosa	r	12	3	50	1	0	1
7	0	7.1.2	Pelargonium_triste	r	2	10	100	1	0	1
7	0	7.1.2	Trichocephalus_stipularis	r	3	55	100	10	0	1
7	0	7.1.2	Phylica_imberbis_	r	1	15	100	0.1	0	1
7	0	7.1.2	Oxalis_versicolor	r	1	5	100	0.1	0	1
7	0	7.1.2	Metalasia_muricata		0		100	5	0	1
7	0	7.2.3	Hypodiscus_wildenowia	r	1	35	60	1	0	1
7	0	7.2.3	Ischyrolepis_capensis	s	3	70	50	30	0	1
7	0	7.2.3	Passerina_corymbosa	s	3	120	100	50	0	1
7	0	7.2.3	Erica_abietina	s	2	30	100	1	0	1
7	0	7.2.3	Lobelia_pinifolia	s	2	50	100	5	0	1
7	0	7.2.3	Metalasia_muricata	s	4	75	50	15	0	1
7	0	7.2.3	Stavia_radiata		0			3	0	1
7	0	7.2.3	Cyphia_bulbosa	r	3	100	100	0.1	0	1
7	0	7.2.4	Ischyrolepis_capensis	s	1	50	60	20	0	1
7	0	7.2.4	Ficinia_deusta	r	2	20	10	2	0	1
7	0	7.2.4	Pelargonium_triste	r	1	20	100	0.1	0	1
7	0	7.2.4	Phylica_imberbis_	s	2	15	100	0.1	0	1
7	0	7.2.4	Erica_abietina	s	1	15	100	1	1	1
7	0	7.2.4	Passerina_corymbosa	s	1	120	100	10	0	1
7	0	7.2.4	Cliffortia_stricta	s	1	3	100	0.1	1	1
7	0	7.2.4	Metalasia_muricata		0			2	0	1
7	0	7.2.4	Tarchonanthus_camphoratus		0			10	0	1
7	0	7.2.4	Cyphia_bulbosa	r	1	2	100	0.1	0	1
7	0	7.3.5	Trichocephalus_stipularis	s	3	20	100	0.1	0	1
7	0	7.3.5	Rhynchosia_ferulifolia	r	1	12	100	30	0	1
7	0	7.3.5	Lobelia_pinifolia	s	1	30	100	0.1	0	1
7	0	7.3.5	Ischyrolepis_capensis	s	1	10	100	0.1	1	1
7	0	7.3.5	Passerina_corymbosa	s	1	180	100	50	0	1
7	0	7.3.5	Metalasia_muricata	s	0	80	1	15	0	1
7	0	7.3.6	Ficinia_deusta	r	1	10	1	0.1	0	1
7	0	7.3.6	Ischyrolepis_capensis	s	5	40	75	20	0	1
7	0	7.3.6	Ficinia_bulbosa	r	1	5	5	0.1	0	1
7	0	7.3.6	Muraltia_stipulaceae	s	2	15	40	10	0	1
7	0	7.3.6	Passerina_corymbosa	s	3	90	100	5	0	1
7	0	7.3.6	Trichocephalus_stipularis	r	1	40	100	3	0	1
7	0	7.3.6	Phylica_imberbis_	s	4	15	100	0.1	0	1
7	0	7.3.6	Gnidia_juniperifolia	s	1	25	100	0.1	0	1
7	0	7.3.6	Erica_nudiflora	s	2	25	100	1	0	1
7	0	7.3.6	Erica_nudiflora	s	1	30	100	0.1	0	1
7	0	7.3.6	Erica_abietina	s	1	15	100	0.1	0	1
7	0	7.3.6	Metalasia_muricata	s	1	60	50	15	0	1
7	0	7.3.6	Tetraria_microstachys	s	0			1	0	1
7	0	7.4.7	Ischyrolepis_capensis	s	3	60	80	20	0	1
7	0	7.4.7	Phylica_imberbis_	r	1	40	100	5	1	1
7	0	7.4.7	Ficina_indica	r	2	5	40	0.1	0	1
7	0	7.4.7	Ficinia_bulbosa	r	2	5	20	0.1	0	1
7	0	7.4.7	Tetraria_fimbriolata		0			1	0	1
7	0	7.4.7	Erica_nudiflora	s	1	3	100	0.1	0	1
7	0	7.4.8	Hypodiscus_wildenowia	s	1	10	50	0.1	0	1
7	0	7.4.8	Ischyrolepis_capensis	s	3	40	50	25	0	1
7	0	7.4.8	Cyphia_bulbosa	r	6	5	80	0.1	0	1
7	0	7.4.8	Knowltonia_capensis	r	1	10	80	1	0	1
7	0	7.4.8	Ficinia_sp		3	5	100	0.1	0	1
7	0	7.4.8	Cannamois_virgata	r	1	90	50	1	0	1
7	0	7.4.8	Erica_abietina	s	1	20	100	1	0	1
7	0	7.4.8	Muraltia_stipulaceae		0			1	0	1
7	0	7.4.8	Metalasia_muricata		0			5	0	1
7	0	7.5.9	Ficinia_deusta	s	1	10	100	0.1	0	1
7	0	7.5.9	Hypodiscus_wildenowia	r	1	50	90	20	0	1
7	0	7.5.9	Tribolium_uniolae	s	3	20	50	1	0	1
7	0	7.5.9	Pelargonium_triste	r	1	25	100	1	0	1
7	0	7.5.9	Ischyrolepis_capensis	s	2	30	60	20	0	1
7	0	7.5.9	Disa_bracteata	s	1	7	100	0.1	0	1
7	0	7.5.9	Tarchonanthus_camphoratus	s	1	15	100	0.1	0	1
7	0	7.5.9	Metalasia_muricata	s	1	8	100	0.1	1	1
7	0	7.5.9	Passerina_corymbosa	s	3	5	100	0.1	5	1
7	0	7.5.9	Ficinia_sp	s	2	15	60	0.1	0	1
7	0	7.5.9	Senecio_sp	s	2	20	100	0.1	0	1
7	0	7.5.10	Ficinia_indica_	s	1	30	100	1	0	1
7	0	7.5.10	Ficinia_bulbosa	r	2	10	50	0.1	0	1
7	0	7.5.10	Hypodiscus_wildenowia	r	1	50	90	10	0	1
7	0	7.5.10	Ischyrolepis_capensis	s	2	60	90	10	0	1
7	0	7.5.10	Pelargonium_triste	r	1	15	100	1	0	1
7	0	7.5.10	Trichocephalus_stipularis	s	1	15	100	0.1	0	1
7	0	7.5.10	Cliffortia_stricta	s	4	40	100	1	4	1
7	0	7.5.10	Muraltia_stipulaceae	s	2	10	75	2	0	1
7	0	7.5.10	Erica_abietina	s	1	70	80	8	1	1
7	0	7.5.10	Metalasia_muricata	s	1	60	10	1	0	1
7	0	7.5.10	Passerina_corymbosa	s	2	100	100	8	0	1
7	0	7.5.10	Oxalis_versicolor	s	2	5	100	0.1	0	1
7	0	7.6.11	Knowltonia_capensis	r	1	5	100	1	0	1
7	0	7.6.11	Montinia_caryophyllacea	s	4	30	100	1	0	1
7	0	7.6.11	Ficinia_bulbosa	s	2	10	20	1	0	1
7	0	7.6.11	Ischyrolepis_capensis	s	1	40	50	2	0	1
7	0	7.6.11	Phylica_imberbis_	r	1	30	100	10	0	1
7	0	7.6.11	Cliffortia_stricta	s	5	100	40	2	2	1
7	0	7.6.11	Metalasia_muricata	s	3	100	50	20	0	1
7	0	7.6.11	Passerina_corymbosa	s	5	90	100	10	0	1
7	0	7.6.11	Cyphia_bulbosa	r	1	2	100	0.1	0	1
7	0	7.6.11	Erica_plukenetii	s	1	60	80	2	0	1
7	0	7.6.11	Alciope_tabularis	r	1	70	100	6	0	1
7	0	7.6.11	Erica_abietina	s	1	40	100	0.1	0	1
7	0	7.6.12	Ficinia_indica	?	4	30	50	3	0	1
7	0	7.6.12	Hypodiscus_wildenowia	s	1	40	100	1	0	1
7	0	7.6.12	Ischyrolepis_capensis	s	2	50	60	50	0	1
7	0	7.6.12	Ficinia_bulbosa	?	3	5	40	0.1	0	1
7	0	7.6.12	Cyphia_bulbosa	r	3	5	100	0.1	0	1
7	0	7.6.12	Oxalis_versicolor	s	3	5	100	0.1	0	1
7	0	7.6.12	Trichocephalus_stipularis	s	2	35	100	4	0	1
7	0	7.6.12	Phylica_imberbis_	r	1	30	100	1	1	1
7	0	7.6.12	Agathosma_ciliaris	s	1	5	100	0.1	1	1
7	0	7.6.12	Passerina_corymbosa	s	1	5	100	0.1	1	1
7	0	7.6.12	Cliffortia_stricta	s	1	2		0.1	1	1
7	0	7.6.12	Metalasia_muricata		0			0.1	0	1
8	0	8.1.1	Ehrharta_calycina	s	1	40	90	15	0	1
8	0	8.1.1	Hypochoeris_radicata	s	1	2	100	0.1	0	1
8	pg	8.1.2	Ficinia_zeyherii	s	1	20	85	1	0	1
8	pg	8.1.2	Oxalis_pescapri	s	7	10	100	3	0	1
8	pg	8.1.2	Acacia_saligna		0	150		1	0	1
8	0	8.2.3	Cliffortia_stricta	s	7	70	100	2	6	1
8	0	8.2.3	Lobelia_pinifolia	s	1	10	100	0.1	1	1
8	0	8.2.3	Acacia_saligna	s	3	25	100	0.1	0	1
8	0	8.2.3	Cyanella_hyacinthoides	s	1	10	100	0.1	0	1
8	0	8.2.3	Pelargonium_triste	r	1	10	100	0.1	0	1
8	0	8.2.3	Ficinia_zeyherii	s	1	15	100	1	0	1
8	0	8.2.3	Oxalis_pescapri	s	1	10	100	0.1	0	1
8	0	8.2.3	Iridaceae_bulb	s	1	10	100	0.1	0	1
8	0	8.2.3	Acacia_saligna		0			5	0	1
8	0	8.2.3	Cliffortia_stricta		0			15	0	1
8	0	8.2.4	Rhus_rosmarinifolia	s	3	20	100	1	0	1
8	0	8.2.4	Pelargonium_triste	r	1	15	100	0.1	0	1
8	0	8.2.4	Oxalis_pescapri	s	1	10	100	0.1	0	1
8	0	8.2.4	Acacia_saligna	r	3	120	100	15	0	1
8	0	8.3.5	Metalasia_muricata	s	1	80	100	10	0	1
8	0	8.3.5	Cliffortia_stricta	s	1	110	100	40	0	1
8	0	8.3.5	Aristea_major	r	1	45	100	1	0	1
8	0	8.3.5	Oxalis_pescapri	s	2	5	100	1	0	1
8	0	8.3.5	Acacia_saligna	r	7	130	100	50	0	1
8	0	8.3.6	Rhus_tomentosa	r	0			0.1	0	1
8	0	8.4.7	Trichocephalus_stipularis	r	1	30	100	10	0	1
8	0	8.4.7	Struthiola_argentium		0			0.1	0	1
8	0	8.4.7	Tetraria_cuspidata	s	1	10	100	0.1	0	1
8	0	8.4.7	Ficinia_nigrescens	s	1	20	100	0.1	0	1
8	0	8.4.7	Acacia_saligna	r	9	150	100	40	0	1
8	0	8.5.8	Passerina_corymbosa	s	1	15	100	0.1	0	1
8	0	8.5.8	Ehrharta_calycina	s	1	30	70	10	0	1
8	0	8.5.8	Salvia_africana-caerula	r	1	10	100	0.1	0	1
8	0	8.5.8	Acacia_saligna	s	2	20	100	2	0	1
8	0	8.5.8	Acacia_saligna	r	1	100	100	20	0	1
8	0	8.5.9	Rhus_laevigata	r	1	30	100	3	0	1
8	0	8.5.9	Bolusafra_bituminosa		0			1	0	1
8	0	8.5.9	Ehrharta_calycina		0			1	0	1
8	0	8.5.9	Cliffortia_		0			0.1	0	1
8	0	8.5.9	Acacia_saligna		0			0.1	0	1
8	0	8.5.10	Phylica_imberbis_	s	2	15	100	1	0	1
8	0	8.5.10	Acacia_saligna	s	1	10	100	0.1	0	1
8	0	8.5.10	Acacia_saligna	r	3	40	100	10	0	1
8	0	8.5.10	Acacia_saligna	r	0			35	0	1
8	0	8.5.10	Ficinia_nigrescens		0			0.1	0	1
8	0	8.6.11	Asparagus_compactus	r	1	30	100	1	0	1
8	0	8.6.11	Oxalis_versicolor	r	3	10	100	1	0	1
8	0	8.6.11	Acacia_saligna	r	6	150	100	75	0	1
8	0	8.6.12	Hypochoeris_radicata	s	2	2	100	0.1	0	1
8	0	8.6.12	Acacia_saligna	s	1	20	100	5	0	1
8	0	8.6.12	Acacia_saligna		0			10	0	1
9	0	9.1.1	Cliffortia_stricta		0	30		15	0	1
9	0	9.1.1	Stoebe_cinerea	s	1	50	50	1	0	1
9	0	9.1.1	Pelargonium_cucullatum	s	1	80	100	2	0	1
9	0	9.1.1	Pteridium_aquilinum	r	7	55	25	30	0	1
9	0	9.1.1	Thesium_strictum	s	1	120	100	1	0	1
9	0	9.1.1	Rhus_laevigata		0			0.1	0	1
9	0	9.1.1	Diosma_hirsuta		0			1	0	1
9	0	9.1.2	Ficinia_oligantha	r	4	40	50	10	0	1
9	0	9.1.2	Cymbopogon_marginatus	r	1	30	20	1	0	1
9	0	9.1.2	Rhus_laevigata	r	2	70	100	15	0	1
9	0	9.1.2	Montinia_caryophyllacea	s	2	40	100	1	0	1
9	0	9.1.2	Stoebe_cinerea	s	2	75	50	40	0	1
9	0	9.1.2	Protea_lepidocarpodendron	s	2	200	100	25	0	1
9	0	9.1.2	Olea_capensis	s	1	25	100	0.1	0	1
9	0	9.1.2	Leucospermum_conocarpodendron	r	1	200	100	80	0	1
9	0	9.1.2	Euryops_abrotanifolius		0			1	0	1
9	0	9.2.3	Ficinia_filiformis	r	3	30	40	3	0	1
9	0	9.2.3	Bolusafra_bituminosa	s	1	10	100	0.1	0	1
9	0	9.2.3	Pteridium_aquilinum	r	10	40	50	40	0	1
9	0	9.2.3	Protea_lepidocarpodendron	s	4	220	100	100	0	1
9	0	9.2.3	Euryops_abrotanifolius		0			1	0	1
9	0	9.2.3	Stoebe_cinerea		0			2	0	1
9	0	9.2.3	Cliffortia_stricta		0			1	0	1
9	0	9.2.4	Ficinia_filiformis	r	8	60	50	6	0	1
9	0	9.2.4	Pteridium_aquilinum		2	40	60	5	0	1
9	0	9.2.4	Anthospermum_aethiopicum	s	1	60	100	0.1	0	1
9	0	9.2.4	Cliffortia_filifolia	s	3	60	100	3	0	1
9	0	9.2.4	Euryops_abrotanifolius	s	5	100	75	10	0	1
9	0	9.2.4	Stoebe_cinerea		0			35	0	1
9	0	9.2.4	Protea_lepidocarpodendron	s	1	250	100	100	0	1
9	0	9.2.4	Olea_capensis	r	1	60	100	0.1	0	1
